,Especificação,Classe,Tipo
250057,Vestuário confeccionado,25,p
250183,Vestuário contendo substâncias emagrecedoras,25,p
250188,Vestuário de látex,25,p
250122,Vestuário de papel,25,p
250002,Vestuário para automobilistas,25,p
250065,Vestuário para ciclistas,25,p
250123,Véus [vestuário],25,p
250118,Viras para calçados,25,p
250170,Viseiras [chapelaria],25,p
250032,Xales,25,p
260111,Adesivos termocolantes para ornamentação de artigos têxteis,26,p
260002,Agulhas *,26,p
260004,Agulhas de costura,26,p
260051,Agulhas de crochê,26,p
260003,Agulhas de sapateiro,26,p
260008,Agulhas de seleiro,26,p
260132,Agulhas para bordar,26,p
260007,Agulhas para cerzir,26,p
260006,Agulhas para encadernar,26,p
260005,Agulhas para máquinas cardadoras de lã,26,p
260009,Agulhas para tricotar,26,p
260143,"Alfinetes de chapéu, exceto joias e bijuterias",26,p
260100,"Alfinetes, exceto joias e bijuterias",26,p
260131,Alfinetes entomológicos,26,p
260032,Monogramas para marcar roupa,26,p
260045,Algarismos para marcar roupa,26,p
260078,Almofadas de agulha,26,p
260055,Almofadas de alfinete,26,p
260128,Apliques [artigos de armarinho],26,p
260125,Apliques capilares,26,p
260114,Arcos para o cabelo,26,p
260070,"Artigos de armarinho [itens de costura], exceto linhas *",26,p
260028,Bordados,26,p
260066,Babados [trabalhos de renda],26,p
260084,Babados de saia,26,p
260056,Bainhas postiças,26,p
260014,Barbas postiças,26,p
260012,Ossos de baleia para espartilhos,26,p
260133,"Enfeites [pingentes], exceto para joias, bijuterias e chaveiros",26,p
260072,Bigodes postiços,26,p
260127,"Bigudis, elétricos e não elétricos, exceto instrumentos manuais",26,p
260020,Bolas para cerzir,26,p
260094,Bordados de ouro,26,p
260093,Bordados de prata,26,p
260063,Borlas [armarinho],26,p
260083,Borlas [pompons],26,p
260021,Botões *,26,p
260024,Braçais,26,p
260027,Broches [acessórios de vestuário],26,p
260126,Cabelo humano,26,p
260043,Cabelos postiços,26,p
260034,Cadarços para sapatos,26,p
260049,Caixas de costura,26,p
260092,Caixas para agulhas,26,p
260124,"Carretéis para fios para bordar ou de lã, exceto partes de máquinas",26,p
260037,Chenille [passamanaria],26,p
260052,Colchetes [armarinho],26,p
260022,Colchetes [vestuário],26,p
260048,Colchetes de corpetes,26,p
260098,Colchetes para espartilhos,26,p
260033,Colchetes para sapatos,26,p
260123,"Miçangas, exceto para fabricação de joias",26,p
260067,Cordões de lã,26,p
260047,Cordões para vestuário,26,p
260099,Coroas de flores artificiais,26,p
260137,Coroas de flores natalinas artificiais,26,p
260138,Coroas de flores natalinas artificiais luminosas,26,p
260018,Debruns para vestuário,26,p
260050,Dedais para costurar,26,p
260113,Emblemas ornamentais [botões],26,p
260101,"Emblemas para roupa, exceto de metal precioso",26,p
260016,Enfeites de chapéus,26,p
260068,Passamanaria,26,p
260038,Enfeites para os cabelos,26,p
260035,Enfeites para sapatos,26,p
260086,Enfeites para vestuário,26,p
260134,Enfia-agulhas,26,p
260080,Espiguilha [renda],26,p
260046,Esticadores para colarinhos,26,p
260091,Estojos para agulha,26,p
260023,Faixas elásticas para segurar mangas [vestuário],26,p
260139,Faixas para chapéu,26,p
260116,Fechos aderentes,26,p
260053,Fechos ecler,26,p
260087,Fechos ecler para bolsas,26,p
260001,Fechos para sapatos,26,p
260010,Fechos para vestuário,26,p
260057,Festões [bordado],26,p
260076,Fitas [artigo de armarinho],26,p
260145,Fitas adesivas dupla face para vestuário [fashion tape],26,p
260144,Fitas adesivas para sustentação dos seios,26,p
260117,Fitas de premiação,26,p
260141,"Fitas e laços, exceto de papel, para embrulho de presente",26,p
260095,Fitas elásticas,26,p
260140,Fitas para cabelo,26,p
260096,Fitas para debruar,26,p
260120,Fitas para franzir cortinas,26,p
260013,Tiaras,26,p
260097,Fivelas [acessórios de vestuário],26,p
260026,Fivelas para suspensórios,26,p
260031,Fivelas para cintos,26,p
260040,Prendedores para os cabelos,26,p
260088,Fivelas para sapatos,26,p
260059,Flores artificiais,26,p
260060,Franjas,26,p
260061,Fruta artificial,26,p
260019,Galões para debrum,26,p
260122,Ganchos para tapete,26,p
260135,Guirlandas natalinas artificiais,26,p
260136,Guirlandas natalinas artificiais luminosas,26,p
260039,Grampos para ondular os cabelos,26,p
260041,Grampos para os cabelos,26,p
260065,Grinaldas artificiais,26,p
260036,Ilhoses para sapatos,26,p
260073,Ilhoses para vestuário,26,p
260130,Kits de costura,26,p
260142,Laços [artigo de armarinho],26,p
260071,Lantejoulas de mica,26,p
260077,Lantejoulas para vestuário,26,p
260069,Letras para marcar roupa,26,p
260058,Navetas para confecção de redes de pesca,26,p
260112,Números para competidores,26,p
260118,Ombreiras para roupas,26,p
260064,Orlas para vestuário,26,p
260121,Papelotes para cachear cabelo,26,p
260090,Passa cordões [perucas],26,p
260079,Perucas,26,p
260129,"Plantas artificiais, exceto árvores de Natal",26,p
260082,Plumas [acessórios de vestuário],26,p
260074,Plumas de aves [acessórios de vestuário],26,p
260011,Plumas de avestruz [acessórios de vestuário],26,p
260119,Prendedores de calça para ciclistas,26,p
260015,Presilhas para cabelos,26,p
260042,Redes para os cabelos,26,p
260081,Remendos termocolantes para consertar artigos têxteis,26,p
260085,Rosetas [laço],26,p
260062,Sutache,26,p
260089,Topetes [cabelo],26,p
260115,Toucas para tingir os cabelos,26,p
260044,Tranças de cabelos,26,p
270008,Capachos,27,p
270019,"Capachos, resistentes ao fogo, para lareiras e churrasqueiras",27,p
270011,Tapetes *,27,p
270004,Colchonetes [tapete] para ginástica,27,p
270013,"Tapeçarias murais [colgaduras] decorativas, exceto de matéria têxtil",27,p
270006,Esteiras *,27,p
270017,Esteiras de corda entrelaçada para rampas de esqui,27,p
270009,Esteiras de junco,27,p
270003,Grama artificial,27,p
270014,Linóleo,27,p
270007,Papel de parede,27,p
270002,Revestimento de assoalho,27,p
270018,Revestimento em tecido para paredes,27,p
270016,Revestimentos de vinil para assoalho,27,p
270022,Revestimentos têxteis para paredes,27,p
270012,Tapetes antiderrapantes,27,p
270001,Tapetes de banheiro,27,p
270010,Tapetes para automóveis,27,p
270020,Tapetes para ioga,27,p
270021,Tatames,27,p
270015,Tela antiderrapante [usada sob o tapete],27,p
280232,Agulhas de bombas de ar para encher bolas de jogos,28,p
280147,Almofadas de proteção [partes de vestimentas desportivas],28,p
280038,Alvos,28,p
280193,Alvos eletrônicos,28,p
280076,Anzóis para peixe,28,p
280128,Aparatos para jogos,28,p
280129,Aparelhos de ginástica,28,p
280043,Aparelhos para exercícios físicos,28,p
280044,Aparelhos para musculação,28,p
280083,Apetrechos de pesca,28,p
280180,Apito chamariz,28,p
280007,Arcos [arco e flecha],28,p
280009,Arestas de esquis,28,p
280170,Armas de paintball [artigos desportivos],28,p
280130,Armas para esgrima,28,p
280167,Arreios para windsurfe,28,p
280006,Árvores de natal de material sintético,28,p
280127,Asas-delta,28,p
280201,Ascensores [equipamentos de montanhismo],28,p
280234,Baby gyms [tapetes de atvidades para bebês],28,p
280010,Balanços,28,p
280012,Bolas de festa,28,p
280164,Bastões de balizas,28,p
280251,Bastões para esqui,28,p
280252,Bastões para rollerski,28,p
280081,Tacos para jogos,28,p
280017,Bicicletas fixas para exercício,28,p
280025,Blocos de armar [brinquedos],28,p
280174,Blocos de partida para esportes,28,p
280211,Boias de braço,28,p
280069,Boias para pesca,28,p
280019,Bolas de bilhar,28,p
280023,Bolas pequenas para jogos,28,p
280030,Bolas de jogo,28,p
280011,Pelas,28,p
280162,Bolinhas de sabão [brinquedo],28,p
280166,Bolsas especialmente concebidas para esquis,28,p
280261,Bolsas especialmente concebidas para pranchas de surfe,28,p
280233,Bombas adaptadas especialmente para uso em bolas de jogo,28,p
280088,Bonecas,28,p
280219,Bonecos,28,p
280045,Brinquedinhos para festas,28,p
280262,Brinquedos antiestresse,28,p
280208,Brinquedos com enchimento,28,p
280161,Brinquedos de pelúcia,28,p
280004,Brinquedos para animais de estimação,28,p
280062,Brinquedos para pregar peças,28,p
280024,Brinquedos*,28,p
280244,Bumerangues,28,p
280203,Caça-níqueis [máquinas de jogo],28,p
280190,Caleidoscópio,28,p
280209,Cama elástica,28,p
280001,Câmaras de ar de bolas para jogos,28,p
280085,Camas de bonecas,28,p
280046,Caneleiras [artigos desportivos],28,p
280092,Carretéis para pesca,28,p
280037,Carretéis para pipas [papagaios],28,p
280225,Carrinhos para sacos de golfe,28,p
280157,Carrossel de parque de diversões,28,p
280245,Cartas colecionáveis para jogos,28,p
280191,Cartas de baralho,28,p
280207,Cartões de raspar de loteria instantânea,28,p
280178,Cartões para bingo,28,p
280086,Casas de bonecas,28,p
280257,Casinhas de criança para brincar,28,p
280014,Cavalo de balanço,28,p
280082,Chamarizes para caça ou pesca,28,p
280204,Chapéus de festa em papel,28,p
280077,Chocalhos [brinquedos],28,p
280059,Cilindros de bicicletas fixas para exercícios,28,p
280246,Cintas modeladoras abdominais para exercícios,28,p
280176,Cintos de halterofilia [artigos desportivos],28,p
280212,Cintos de natação,28,p
280142,Cintos de segurança para escalada,28,p
280213,Coletes de natação,28,p
280192,Confete,28,p
280255,Consoles de videogames,28,p
280256,Consoles portáteis de videogames,28,p
280228,Controles [joystick] para videogames,28,p
280224,Controles para brinquedos,28,p
280217,Controles para consoles de jogos,28,p
280074,Copos para jogos de dados,28,p
280258,Protetores genitais para esportes,28,p
280033,Cordas de tripa para raquetes,28,p
280042,Cordas para raquetes,28,p
280237,Cosméticos de brinquedo,28,p
280143,Cotoveleiras [artigos esportivos],28,p
280050,Dados,28,p
280067,Dardos,28,p
280119,"Decorações para árvores de natal, exceto luzes, velas e confeitos",28,p
280052,Discos para esportes,28,p
280158,Discos volantes [brinquedos],28,p
280054,Dominós,28,p
280230,Drones [brinquedos],28,p
280027,Enfeites para estourar com conteúdo surpresa [cracker de Natal],28,p
280105,Equipamentos de prestidigitadores,28,p
280149,Escorregas [brinquedos],28,p
280118,Espoletas [brinquedos],28,p
280003,Espoletas para pistolas [brinquedos],28,p
280110,Esquis,28,p
280152,Esquis aquáticos,28,p
280125,Esquis de surfe,28,p
280188,Estilingue [atiradeira],28,p
280259,Etiquetas para sacos de golfe,28,p
280051,Extensores peitorais para exercícios,28,p
280087,Marionetes,28,p
280159,Ferraduras com jogos,28,p
280040,Fichas para jogos,28,p
280206,Fichas para jogos de azar,28,p
280229,Filmes protetores adaptados para telas de jogos portáteis,28,p
280239,Fitas para ginástica rítmica,28,p
280066,Fixadores de esquis [calços de segurança],28,p
280114,Gamão,28,p
280227,Giroscópios e estabilizadores de voo para aeromodelos,28,p
280020,Giz para tacos de bilhar,28,p
280175,Globos de neve,28,p
280075,Halteres,28,p
280154,Indicadores de mordida [material de pesca],28,p
280179,Instrumentos para recolocar tufos de grama [golfe],28,p
280253,Ioga swing [balanço para ioga],28,p
280002,Iscas artificiais para pesca,28,p
280194,Iscas odoríferas para caça e pesca,28,p
280144,Joelheiras [artigos desportivos],28,p
280049,Jogo de damas,28,p
280079,Jogos *,28,p
280005,Jogos de argolas,28,p
280106,Jogos de malha [skittle],28,p
280041,Jogos de construção,28,p
280156,Jogos de mesa,28,p
280078,Jogos de Salão,28,p
280243,Jogos e brinquedos portáteis com funções de telecomunicação integradas,28,p
280249,Jogos infláveis para piscinas,28,p
280215,Jogos portáteis com tela de cristal líquido,28,p
280198,Kits de miniaturas para montar [brinquedos],28,p
280071,Lança-arpões [artigos desportivos],28,p
280240,Lança-confetes para festas,28,p
280173,Lançador de bolas de tênis,28,p
280080,Lançador de pombo de barro,28,p
280084,Linhas de pescar,28,p
280248,Membranas para natação,28,p
280141,Luvas de beisebol,28,p
280032,Luvas de boxe,28,p
280153,Luvas de golfe,28,p
280015,Luvas para batedores [acessórios para jogos],28,p
280132,Luvas para esgrima,28,p
280072,Luvas para jogos,28,p
280160,Mah-jong,28,p
280097,Malhas [peça do jogo],28,p
280016,Mamadeiras de bonecas,28,p
280031,Maquinaria e aparelhos para boliche,28,p
280189,"Máquinas de entretenimento automáticas, operadas por moedas",28,p
280202,Máquinas de jogo de azar,28,p
280216,Máquinas de videogame [fliperamas],28,p
280220,Máquinas lançadoras de bolas,28,p
280021,Marcadores de bilhar,28,p
280222,Máscaras [brinquedos],28,p
280090,Máscaras de carnaval,28,p
280089,Máscaras de teatro,28,p
280131,Máscaras para esgrima,28,p
280241,Massa gelatinosa de brinquedo,28,p
280242,Massa para modelar de brinquedo [massinha],28,p
280169,Mastro para windsurfe,28,p
280008,Material para arco e flecha,28,p
280223,Matrioskas,28,p
280123,Mesas de bilhar,28,p
280124,Mesas de bilhar operadas por moedas,28,p
280070,Mesas para futebol de salão,28,p
280111,Mesas para tênis de mesa,28,p
280218,Miniaturas de brinquedos,28,p
280091,Modelos de veículos [miniaturas],28,p
280145,Móbiles [brinquedos],28,p
280171,Munição para armas de paintball [artigos desportivos],28,p
280093,Pés de pato [nadadeiras para natação],28,p
280235,Naninhas para bebês,28,p
280094,Nassas [equipamento de pesca],28,p
280096,Neve artificial para árvores de natal,28,p
280238,Objetos infláveis para piscinas,28,p
280199,Pachinko [jogo],28,p
280146,Parapentes,28,p
280060,Sarrico [puçá],28,p
280115,Patinetes,28,p
280098,Patins com rodas,28,p
280182,Patins em linha,28,p
280099,Patins para gelo,28,p
280100,Peles de foca [revestimentos de esquis],28,p
280247,Pés de pato para mergulho,28,p
280221,Pesos [halteres],28,p
280116,Petecas,28,p
280183,Piñatas,28,p
280022,Pinos de jogo de malha [skittle],28,p
280112,Piões [brinquedos],28,p
280036,Pipas [papagaios],28,p
280095,Piscinas [brinquedos],28,p
280117,Pistolas de ar de brinquedo,28,p
280058,Pistolas de brinquedos,28,p
280101,Pombos de barro [alvos],28,p
280122,Pontas de taco de bilhar,28,p
280177,Prancha de body-board,28,p
280126,Pranchas à vela,28,p
280205,Pranchas de natação,28,p
280102,Pranchas de surfe,28,p
280226,Pranchas para stand up paddle,28,p
280104,Quartos de bonecas,28,p
280168,Quebra-cabeça de armar,28,p
280187,Raquete para neve [calçado],28,p
280165,Redes para borboletas,28,p
280064,Redes para esportes,28,p
280065,Redes para tênis,28,p
280186,Resina utilizada por atletas,28,p
280109,Revestimentos de esquis,28,p
280231,Robôs de brinquedo,28,p
280181,Rodas de roleta,28,p
280250,Rollerskis,28,p
280103,Roupas de bonecas,28,p
280184,Sacos de bater [pugilismo],28,p
280047,Sacos de críquete,28,p
280061,"Sacos de golfe, com ou sem rodinhas",28,p
280155,Sensores de mordida [material de pesca],28,p
280039,Sinos para árvores de natal,28,p
280148,Skates,28,p
280197,Snowboards [pranchas para surfar na neve],28,p
280196,Suportes atléticos masculinos [artigos esportivos],28,p
280120,Suportes para árvores de natal,28,p
280029,Suportes para velas para árvores de natal,28,p
280013,Tabelas de bilhar,28,p
280057,Tabuleiros de damas,28,p
280056,Tabuleiros de xadrez,28,p
280121,Tacos de bilhar,28,p
280034,Tacos de golfe,28,p
280048,Tacos de hóquei,28,p
280195,Telas de camuflagem [artigos esportivos],28,p
280254,Toldos de brinquedo,28,p
280150,Trampolins [artigos desportivos],28,p
280172,Trela [correia] para pranchas de surfe,28,p
280026,Trenó duplo,28,p
280113,Trenós [artigos desportivos],28,p
280260,Trenós para a prática de skeleton,28,p
280236,Triciclos para crianças [brinquedo],28,p
280107,Tripa para pesca,28,p
280151,Ursos de pelúcia,28,p
280035,Varas de pescar,28,p
280210,Varas para salto com vara,28,p
280185,Veículos de brinquedo de controle remoto,28,p
280163,Veículos de brinquedos,28,p
280214,Videogames,28,p
280055,Xadrez,28,p
290250,Ágar-ágar para fins culinários,29,p
290001,Albumina para uso culinário,29,p
290190,Alcachofras em conserva,29,p
290116,Alginatos para uso culinário,29,p
290173,Alho em conserva,29,p
290125,Alimentos à base de peixe,29,p
290172,Aloe vera [babosa] para alimentação humana,29,p
290132,"Amêijoas, não vivas",29,p
290117,Amêndoas moídas,29,p
290118,Amendoins preparados,29,p
290006,"Anchovas, não vivas",29,p
290240,Andouillettes,29,p
290200,Anéis de cebola,29,p
290055,"Arenques, não vivos",29,p
290191,Arranjos de frutas processadas,29,p
290109,"Atum, não vivo",29,p
290197,"Avelãs, preparadas",29,p
290114,Aves não vivas,29,p
290207,Azeite de oliva extra virgem para uso alimentar,29,p
290091,Azeite de oliva para uso alimentar,29,p
290090,Azeitonas em conserva,29,p
290076,Bacon,29,p
290103,Banha de porco,29,p
290154,Batata em flocos,29,p
290176,Batatas fritas portuguesas com baixo teor de gordura,29,p
290019,Batatas fritas,29,p
290224,Bebidas à base de leite de amêndoas,29,p
290225,Bebidas à base de leite de amendoim,29,p
290222,Bebidas à base de leite de coco,29,p
290254,Bebidas de ácido lático,29,p
290072,Bebidas lácteas em que o leite predomina,29,p
290148,Bolinhos de batata,29,p
290228,Bolinhos fritos de queijo cottage,29,p
290194,Bulgogi,29,p
290014,Consomê,29,p
290023,Consomês concentrados,29,p
290067,Caldos de vegetais para cozinha,29,p
290138,"Camarões, não vivos",29,p
